2019-10-02 18:51:21 INFO  SparkContext:54 - Running Spark version 2.3.0
2019-10-02 18:51:44 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=create_table: Table(tableName:casualty_class_code, dbName:default, owner:user, createTime:1570038704, lastAccessTime:0, retention:0, sd:StorageDescriptor(cols:[FieldSchema(name:Type_Code, type:smallint, comment:null), FieldSchema(name:Type, type:string, comment:null)], location:null, inputFormat:org.apache.hadoop.hive.ql.io.orc.OrcInputFormat, outputFormat:org.apache.hadoop.hive.ql.io.orc.OrcOutputFormat, compressed:false, numBuckets:-1, serdeInfo:SerDeInfo(name:null, serializationLib:org.apache.hadoop.hive.ql.io.orc.OrcSerde, parameters:{path=file:/C:/temp/casualty_class_code, serialization.format=1}), bucketCols:[], sortCols:[], parameters:{}, skewedInfo:SkewedInfo(skewedColNames:[], skewedColValues:[], skewedColValueLocationMaps:{})), partitionKeys:[FieldSchema(name:IngestYear, type:string, comment:null), FieldSchema(name:IngestMonth, type:string, comment:null), FieldSchema(name:IngestDay, type:string, comment:null)], parameters:{spark.sql.sources.schema.numPartCols=3, spark.sql.sources.schema.part.0={"type":"struct","fields":[{"name":"Type_Code","type":"short","nullable":true,"metadata":{}},{"name":"Type","type":"string","nullable":true,"metadata":{}},{"name":"IngestYear","type":"string","nullable":true,"metadata":{}},{"name":"IngestMonth","type":"string","nullable":true,"metadata":{}},{"name":"IngestDay","type":"string","nullable":true,"metadata":{}}]}, spark.sql.sources.schema.partCol.0=IngestYear, spark.sql.sources.schema.partCol.2=IngestDay, spark.sql.sources.schema.partCol.1=IngestMonth, spark.sql.sources.schema.numParts=1, spark.sql.sources.provider=orc, spark.sql.create.version=2.3.0}, viewOriginalText:null, viewExpandedText:null, tableType:MANAGED_TABLE, privileges:PrincipalPrivilegeSet(userPrivileges:{}, groupPrivileges:null, rolePrivileges:null))	
2019-10-02 18:51:44 INFO  HiveMetaStore:746 - 0: get_database: default
2019-10-02 18:51:44 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_database: default	
2019-10-02 18:51:44 INFO  HiveMetaStore:746 - 0: get_table : db=default tbl=casualty_class_code
2019-10-02 18:51:44 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_table : db=default tbl=casualty_class_code	
2019-10-02 18:51:44 INFO  HiveMetaStore:746 - 0: get_table : db=default tbl=casualty_class_code
2019-10-02 18:51:44 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_table : db=default tbl=casualty_class_code	
2019-10-02 18:51:44 INFO  AlterTableRecoverPartitionsCommand:54 - Recover all the partitions in file:/C:/temp/casualty_class_code
2019-10-02 18:51:44 INFO  AlterTableRecoverPartitionsCommand:54 - Found 1 partitions in file:/C:/temp/casualty_class_code
2019-10-02 18:51:44 INFO  AlterTableRecoverPartitionsCommand:54 - Finished to gather the fast stats for all 1 partitions.
2019-10-02 18:51:44 INFO  HiveMetaStore:746 - 0: get_database: default
2019-10-02 18:51:44 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_database: default	
2019-10-02 18:51:44 INFO  HiveMetaStore:746 - 0: get_table : db=default tbl=casualty_class_code
2019-10-02 18:51:44 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_table : db=default tbl=casualty_class_code	
2019-10-02 18:51:44 INFO  HiveMetaStore:746 - 0: get_database: default
2019-10-02 18:51:44 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_database: default	
2019-10-02 18:51:44 INFO  HiveMetaStore:746 - 0: get_table : db=default tbl=casualty_class_code
2019-10-02 18:51:44 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_table : db=default tbl=casualty_class_code	
2019-10-02 18:51:44 INFO  HiveMetaStore:746 - 0: get_table : db=default tbl=casualty_class_code
2019-10-02 18:51:44 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_table : db=default tbl=casualty_class_code	
2019-10-02 18:51:45 INFO  HiveMetaStore:746 - 0: get_table : db=default tbl=casualty_class_code
2019-10-02 18:51:45 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_table : db=default tbl=casualty_class_code	
2019-10-02 18:51:45 INFO  HiveMetaStore:746 - 0: get_table : db=default tbl=casualty_class_code
2019-10-02 18:51:45 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_table : db=default tbl=casualty_class_code	
2019-10-02 18:51:45 INFO  HiveMetaStore:746 - 0: get_table : db=default tbl=casualty_class_code
2019-10-02 18:51:45 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_table : db=default tbl=casualty_class_code	
2019-10-02 18:51:45 INFO  HiveMetaStore:746 - 0: add_partitions
2019-10-02 18:51:45 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=add_partitions	
2019-10-02 18:51:45 INFO  HiveMetaStore:746 - 0: get_database: default
2019-10-02 18:51:45 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_database: default	
2019-10-02 18:51:45 INFO  HiveMetaStore:746 - 0: get_table : db=default tbl=casualty_class_code
2019-10-02 18:51:45 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_table : db=default tbl=casualty_class_code	
2019-10-02 18:51:45 INFO  HiveMetaStore:746 - 0: get_table : db=default tbl=casualty_class_code
2019-10-02 18:51:45 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_table : db=default tbl=casualty_class_code	
2019-10-02 18:51:45 INFO  HiveMetaStore:746 - 0: get_table : db=default tbl=casualty_class_code
2019-10-02 18:51:45 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_table : db=default tbl=casualty_class_code	
2019-10-02 18:51:45 INFO  HiveMetaStore:746 - 0: alter_table: db=default tbl=casualty_class_code newtbl=casualty_class_code
2019-10-02 18:51:45 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=alter_table: db=default tbl=casualty_class_code newtbl=casualty_class_code	
2019-10-02 18:51:45 INFO  AlterTableRecoverPartitionsCommand:54 - Recovered all partitions (1).
2019-10-02 18:51:45 INFO  Utils$:77 - Utils.OverwriteTable(Casualty_Class_Code)- Completed @ 2019-10-02T18:51:45.190
2019-10-02 18:51:45 INFO  FileSourceStrategy:54 - Pruning directories with: 
2019-10-02 18:51:45 INFO  FileSourceStrategy:54 - Post-Scan Filters: 
2019-10-02 18:51:45 INFO  FileSourceStrategy:54 - Output Data Schema: struct<>
2019-10-02 18:51:45 INFO  FileSourceScanExec:54 - Pushed Filters: 
2019-10-02 18:51:45 INFO  MemoryStore:54 - Block broadcast_12 stored as values in memory (estimated size 293.7 KB, free 1963.8 MB)
2019-10-02 18:51:45 INFO  MemoryStore:54 - Block broadcast_12_piece0 stored as bytes in memory (estimated size 24.0 KB, free 1963.8 MB)
2019-10-02 18:51:45 INFO  BlockManagerInfo:54 - Added broadcast_12_piece0 in memory on user-PC:62456 (size: 24.0 KB, free: 1965.1 MB)
2019-10-02 18:51:45 INFO  SparkContext:54 - Created broadcast 12 from count at ReferenceData.scala:42
2019-10-02 18:51:45 INFO  FileSourceScanExec:54 - Planning scan with bin packing, max size: 4194304 bytes, open cost is considered as scanning 4194304 bytes.
2019-10-02 18:51:45 INFO  SparkContext:54 - Starting job: count at ReferenceData.scala:42
2019-10-02 18:51:45 INFO  DAGScheduler:54 - Registering RDD 29 (count at ReferenceData.scala:42)
2019-10-02 18:51:45 INFO  DAGScheduler:54 - Got job 5 (count at ReferenceData.scala:42) with 1 output partitions
2019-10-02 18:51:45 INFO  DAGScheduler:54 - Final stage: ResultStage 8 (count at ReferenceData.scala:42)
2019-10-02 18:51:45 INFO  DAGScheduler:54 - Parents of final stage: List(ShuffleMapStage 7)
2019-10-02 18:51:45 INFO  DAGScheduler:54 - Missing parents: List(ShuffleMapStage 7)
2019-10-02 18:51:45 INFO  DAGScheduler:54 - Submitting ShuffleMapStage 7 (MapPartitionsRDD[29] at count at ReferenceData.scala:42), which has no missing parents
2019-10-02 18:51:45 INFO  MemoryStore:54 - Block broadcast_13 stored as values in memory (estimated size 14.4 KB, free 1963.8 MB)
2019-10-02 18:51:45 INFO  MemoryStore:54 - Block broadcast_13_piece0 stored as bytes in memory (estimated size 8.1 KB, free 1963.8 MB)
2019-10-02 18:51:45 INFO  BlockManagerInfo:54 - Added broadcast_13_piece0 in memory on user-PC:62456 (size: 8.1 KB, free: 1965.1 MB)
2019-10-02 18:51:45 INFO  SparkContext:54 - Created broadcast 13 from broadcast at DAGScheduler.scala:1039
2019-10-02 18:51:45 INFO  DAGScheduler:54 - Submitting 1 missing tasks from ShuffleMapStage 7 (MapPartitionsRDD[29] at count at ReferenceData.scala:42) (first 15 tasks are for partitions Vector(0))
2019-10-02 18:51:45 INFO  TaskSchedulerImpl:54 - Adding task set 7.0 with 1 tasks
2019-10-02 18:51:45 INFO  TaskSetManager:54 - Starting task 0.0 in stage 7.0 (TID 7, localhost, executor driver, partition 0, PROCESS_LOCAL, 8365 bytes)
2019-10-02 18:51:45 INFO  Executor:54 - Running task 0.0 in stage 7.0 (TID 7)
2019-10-02 18:51:45 INFO  FileScanRDD:54 - Reading File path: file:///D:/Contracting/201909%20-%20CWT%20Job%20Interview%20and%20Process/ReferenceData/Casualty_Class_Code.csv, range: 0-58, partition values: [empty row]
2019-10-02 18:51:45 INFO  Executor:54 - Finished task 0.0 in stage 7.0 (TID 7). 1583 bytes result sent to driver
2019-10-02 18:51:45 INFO  TaskSetManager:54 - Finished task 0.0 in stage 7.0 (TID 7) in 37 ms on localhost (executor driver) (1/1)
2019-10-02 18:51:45 INFO  TaskSchedulerImpl:54 - Removed TaskSet 7.0, whose tasks have all completed, from pool 
2019-10-02 18:51:45 INFO  DAGScheduler:54 - ShuffleMapStage 7 (count at ReferenceData.scala:42) finished in 0.050 s
2019-10-02 18:51:45 INFO  DAGScheduler:54 - looking for newly runnable stages
2019-10-02 18:51:45 INFO  DAGScheduler:54 - running: Set()
2019-10-02 18:51:45 INFO  DAGScheduler:54 - waiting: Set(ResultStage 8)
2019-10-02 18:51:45 INFO  DAGScheduler:54 - failed: Set()
2019-10-02 18:51:45 INFO  DAGScheduler:54 - Submitting ResultStage 8 (MapPartitionsRDD[32] at count at ReferenceData.scala:42), which has no missing parents
2019-10-02 18:51:45 INFO  MemoryStore:54 - Block broadcast_14 stored as values in memory (estimated size 7.3 KB, free 1963.8 MB)
2019-10-02 18:51:45 INFO  MemoryStore:54 - Block broadcast_14_piece0 stored as bytes in memory (estimated size 3.8 KB, free 1963.8 MB)
2019-10-02 18:51:45 INFO  BlockManagerInfo:54 - Added broadcast_14_piece0 in memory on user-PC:62456 (size: 3.8 KB, free: 1965.1 MB)
2019-10-02 18:51:45 INFO  SparkContext:54 - Created broadcast 14 from broadcast at DAGScheduler.scala:1039
2019-10-02 18:51:45 INFO  DAGScheduler:54 - Submitting 1 missing tasks from ResultStage 8 (MapPartitionsRDD[32] at count at ReferenceData.scala:42) (first 15 tasks are for partitions Vector(0))
2019-10-02 18:51:45 INFO  TaskSchedulerImpl:54 - Adding task set 8.0 with 1 tasks
2019-10-02 18:51:45 INFO  TaskSetManager:54 - Starting task 0.0 in stage 8.0 (TID 8, localhost, executor driver, partition 0, ANY, 7754 bytes)
2019-10-02 18:51:45 INFO  Executor:54 - Running task 0.0 in stage 8.0 (TID 8)
2019-10-02 18:51:45 INFO  ShuffleBlockFetcherIterator:54 - Getting 1 non-empty blocks out of 1 blocks
2019-10-02 18:51:45 INFO  ShuffleBlockFetcherIterator:54 - Started 0 remote fetches in 1 ms
2019-10-02 18:51:45 INFO  Executor:54 - Finished task 0.0 in stage 8.0 (TID 8). 1782 bytes result sent to driver
2019-10-02 18:51:45 INFO  TaskSetManager:54 - Finished task 0.0 in stage 8.0 (TID 8) in 15 ms on localhost (executor driver) (1/1)
2019-10-02 18:51:45 INFO  TaskSchedulerImpl:54 - Removed TaskSet 8.0, whose tasks have all completed, from pool 
2019-10-02 18:51:45 INFO  DAGScheduler:54 - ResultStage 8 (count at ReferenceData.scala:42) finished in 0.026 s
2019-10-02 18:51:45 INFO  DAGScheduler:54 - Job 5 finished: count at ReferenceData.scala:42, took 0.084947 s
---------------------------------------------------------------------------------------------------------
The Reference Table :Casualty_Class_Code : Loaded into HIVE with counts of 3
---------------------------------------------------------------------------------------------------------
2019-10-02 18:51:45 INFO  Utils$:51 - Utils.ReadFromCSV(D:\Contracting\201909 - CWT Job Interview and Process\ReferenceData\Casualty_Severity_Code.csv)- Started @ 2019-10-02T18:51:45.443
2019-10-02 18:51:45 INFO  Utils$:58 - Utils.ReadFromCSV(D:\Contracting\201909 - CWT Job Interview and Process\ReferenceData\Casualty_Severity_Code.csv)- Completed @ 2019-10-02T18:51:45.463
2019-10-02 18:51:45 INFO  Utils$:67 - Utils.OverwriteTable(Casualty_Severity_Code)- Started @ 2019-10-02T18:51:45.508
2019-10-02 18:51:45 INFO  HiveMetaStore:746 - 0: get_table : db=default tbl=casualty_severity_code
2019-10-02 18:51:45 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_table : db=default tbl=casualty_severity_code	
2019-10-02 18:51:45 INFO  HiveMetaStore:746 - 0: get_database: default
2019-10-02 18:51:45 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_database: default	
2019-10-02 18:51:45 INFO  HiveMetaStore:746 - 0: get_table : db=default tbl=casualty_severity_code
2019-10-02 18:51:45 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_table : db=default tbl=casualty_severity_code	
2019-10-02 18:51:45 INFO  HiveMetaStore:746 - 0: get_table : db=default tbl=casualty_severity_code
2019-10-02 18:51:45 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_table : db=default tbl=casualty_severity_code	
2019-10-02 18:51:45 INFO  HiveMetaStore:746 - 0: get_database: default
2019-10-02 18:51:45 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_database: default	
2019-10-02 18:51:45 INFO  HiveMetaStore:746 - 0: get_table : db=default tbl=casualty_severity_code
2019-10-02 18:51:45 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_table : db=default tbl=casualty_severity_code	
2019-10-02 18:51:45 INFO  HiveMetaStore:746 - 0: get_database: default
2019-10-02 18:51:45 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_database: default	
2019-10-02 18:51:45 INFO  HiveMetaStore:746 - 0: get_table : db=default tbl=casualty_severity_code
2019-10-02 18:51:45 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_table : db=default tbl=casualty_severity_code	
2019-10-02 18:51:45 INFO  HiveMetaStore:746 - 0: drop_table : db=default tbl=casualty_severity_code
2019-10-02 18:51:45 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=drop_table : db=default tbl=casualty_severity_code	
2019-10-02 18:51:45 INFO  hivemetastoressimpl:41 - deleting  file:/C:/temp/casualty_severity_code
2019-10-02 18:51:45 INFO  TrashPolicyDefault:92 - Namenode trash configuration: Deletion interval = 0 minutes, Emptier interval = 0 minutes.
2019-10-02 18:51:45 INFO  hivemetastoressimpl:53 - Deleted the diretory file:/C:/temp/casualty_severity_code
2019-10-02 18:51:45 INFO  FileSourceStrategy:54 - Pruning directories with: 
2019-10-02 18:51:45 INFO  FileSourceStrategy:54 - Post-Scan Filters: 
2019-10-02 18:51:45 INFO  FileSourceStrategy:54 - Output Data Schema: struct<Type_Code: smallint, Type: string>
2019-10-02 18:51:45 INFO  FileSourceScanExec:54 - Pushed Filters: 
2019-10-02 18:51:45 INFO  HiveMetaStore:746 - 0: get_table : db=default tbl=casualty_severity_code
2019-10-02 18:51:45 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_table : db=default tbl=casualty_severity_code	
2019-10-02 18:51:45 INFO  HiveMetaStore:746 - 0: get_database: default
2019-10-02 18:51:45 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_database: default	
2019-10-02 18:51:45 INFO  HiveMetaStore:746 - 0: get_database: default
2019-10-02 18:51:45 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_database: default	
2019-10-02 18:51:45 INFO  FileOutputCommitter:108 - File Output Committer Algorithm version is 1
2019-10-02 18:51:45 INFO  SQLHadoopMapReduceCommitProtocol:54 - Using output committer class org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter
2019-10-02 18:51:45 INFO  MemoryStore:54 - Block broadcast_15 stored as values in memory (estimated size 293.7 KB, free 1963.5 MB)
2019-10-02 18:51:45 INFO  MemoryStore:54 - Block broadcast_15_piece0 stored as bytes in memory (estimated size 24.0 KB, free 1963.5 MB)
2019-10-02 18:51:45 INFO  BlockManagerInfo:54 - Added broadcast_15_piece0 in memory on user-PC:62456 (size: 24.0 KB, free: 1965.1 MB)
2019-10-02 18:51:45 INFO  SparkContext:54 - Created broadcast 15 from saveAsTable at Utils.scala:76
2019-10-02 18:51:45 INFO  FileSourceScanExec:54 - Planning scan with bin packing, max size: 4194304 bytes, open cost is considered as scanning 4194304 bytes.
2019-10-02 18:51:45 INFO  SparkContext:54 - Starting job: saveAsTable at Utils.scala:76
2019-10-02 18:51:45 INFO  DAGScheduler:54 - Got job 6 (saveAsTable at Utils.scala:76) with 1 output partitions
2019-10-02 18:51:45 INFO  DAGScheduler:54 - Final stage: ResultStage 9 (saveAsTable at Utils.scala:76)
2019-10-02 18:51:45 INFO  DAGScheduler:54 - Parents of final stage: List()
2019-10-02 18:51:45 INFO  DAGScheduler:54 - Missing parents: List()
2019-10-02 18:51:45 INFO  DAGScheduler:54 - Submitting ResultStage 9 (MapPartitionsRDD[35] at saveAsTable at Utils.scala:76), which has no missing parents
2019-10-02 18:51:45 INFO  MemoryStore:54 - Block broadcast_16 stored as values in memory (estimated size 158.1 KB, free 1963.3 MB)
2019-10-02 18:51:45 INFO  MemoryStore:54 - Block broadcast_16_piece0 stored as bytes in memory (estimated size 58.2 KB, free 1963.3 MB)
2019-10-02 18:51:45 INFO  BlockManagerInfo:54 - Added broadcast_16_piece0 in memory on user-PC:62456 (size: 58.2 KB, free: 1965.0 MB)
2019-10-02 18:51:45 INFO  SparkContext:54 - Created broadcast 16 from broadcast at DAGScheduler.scala:1039
2019-10-02 18:51:45 INFO  DAGScheduler:54 - Submitting 1 missing tasks from ResultStage 9 (MapPartitionsRDD[35] at saveAsTable at Utils.scala:76) (first 15 tasks are for partitions Vector(0))
2019-10-02 18:51:45 INFO  TaskSchedulerImpl:54 - Adding task set 9.0 with 1 tasks
2019-10-02 18:51:45 INFO  TaskSetManager:54 - Starting task 0.0 in stage 9.0 (TID 9, localhost, executor driver, partition 0, PROCESS_LOCAL, 8379 bytes)
2019-10-02 18:51:45 INFO  Executor:54 - Running task 0.0 in stage 9.0 (TID 9)
2019-10-02 18:51:45 INFO  FileScanRDD:54 - Reading File path: file:///D:/Contracting/201909%20-%20CWT%20Job%20Interview%20and%20Process/ReferenceData/Casualty_Severity_Code.csv, range: 0-42, partition values: [empty row]
2019-10-02 18:51:45 INFO  FileOutputCommitter:108 - File Output Committer Algorithm version is 1
2019-10-02 18:51:45 INFO  SQLHadoopMapReduceCommitProtocol:54 - Using output committer class org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter
2019-10-02 18:51:46 INFO  FileOutputCommitter:535 - Saved output of task 'attempt_20191002185145_0009_m_000000_0' to file:/C:/temp/casualty_severity_code/_temporary/0/task_20191002185145_0009_m_000000
2019-10-02 18:51:46 INFO  SparkHadoopMapRedUtil:54 - attempt_20191002185145_0009_m_000000_0: Committed
2019-10-02 18:51:46 INFO  Executor:54 - Finished task 0.0 in stage 9.0 (TID 9). 2849 bytes result sent to driver
2019-10-02 18:51:46 INFO  TaskSetManager:54 - Finished task 0.0 in stage 9.0 (TID 9) in 206 ms on localhost (executor driver) (1/1)
2019-10-02 18:51:46 INFO  TaskSchedulerImpl:54 - Removed TaskSet 9.0, whose tasks have all completed, from pool 
2019-10-02 18:51:46 INFO  DAGScheduler:54 - ResultStage 9 (saveAsTable at Utils.scala:76) finished in 0.251 s
2019-10-02 18:51:46 INFO  DAGScheduler:54 - Job 6 finished: saveAsTable at Utils.scala:76, took 0.253629 s
2019-10-02 18:51:46 INFO  FileFormatWriter:54 - Job null committed.
2019-10-02 18:51:46 INFO  FileFormatWriter:54 - Finished processing stats for job null.
2019-10-02 18:51:46 INFO  HiveMetaStore:746 - 0: get_database: default
2019-10-02 18:51:46 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_database: default	
2019-10-02 18:51:46 INFO  HiveMetaStore:746 - 0: get_database: default
2019-10-02 18:51:46 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_database: default	
2019-10-02 18:51:46 INFO  HiveMetaStore:746 - 0: get_table : db=default tbl=casualty_severity_code
2019-10-02 18:51:46 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_table : db=default tbl=casualty_severity_code	
2019-10-02 18:51:46 INFO  HiveExternalCatalog:54 - Persisting file based data source table `default`.`casualty_severity_code` into Hive metastore in Hive compatible format.
2019-10-02 18:51:46 INFO  HiveMetaStore:746 - 0: create_table: Table(tableName:casualty_severity_code, dbName:default, owner:user, createTime:1570038705, lastAccessTime:0, retention:0, sd:StorageDescriptor(cols:[FieldSchema(name:Type_Code, type:smallint, comment:null), FieldSchema(name:Type, type:string, comment:null)], location:null, inputFormat:org.apache.hadoop.hive.ql.io.orc.OrcInputFormat, outputFormat:org.apache.hadoop.hive.ql.io.orc.OrcOutputFormat, compressed:false, numBuckets:-1, serdeInfo:SerDeInfo(name:null, serializationLib:org.apache.hadoop.hive.ql.io.orc.OrcSerde, parameters:{path=file:/C:/temp/casualty_severity_code, serialization.format=1}), bucketCols:[], sortCols:[], parameters:{}, skewedInfo:SkewedInfo(skewedColNames:[], skewedColValues:[], skewedColValueLocationMaps:{})), partitionKeys:[FieldSchema(name:IngestYear, type:string, comment:null), FieldSchema(name:IngestMonth, type:string, comment:null), FieldSchema(name:IngestDay, type:string, comment:null)], parameters:{spark.sql.sources.schema.numPartCols=3, spark.sql.sources.schema.part.0={"type":"struct","fields":[{"name":"Type_Code","type":"short","nullable":true,"metadata":{}},{"name":"Type","type":"string","nullable":true,"metadata":{}},{"name":"IngestYear","type":"string","nullable":true,"metadata":{}},{"name":"IngestMonth","type":"string","nullable":true,"metadata":{}},{"name":"IngestDay","type":"string","nullable":true,"metadata":{}}]}, spark.sql.sources.schema.partCol.0=IngestYear, spark.sql.sources.schema.partCol.2=IngestDay, spark.sql.sources.schema.partCol.1=IngestMonth, spark.sql.sources.schema.numParts=1, spark.sql.sources.provider=orc, spark.sql.create.version=2.3.0}, viewOriginalText:null, viewExpandedText:null, tableType:MANAGED_TABLE, privileges:PrincipalPrivilegeSet(userPrivileges:{}, groupPrivileges:null, rolePrivileges:null))
2019-10-02 18:51:46 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=create_table: Table(tableName:casualty_severity_code, dbName:default, owner:user, createTime:1570038705, lastAccessTime:0, retention:0, sd:StorageDescriptor(cols:[FieldSchema(name:Type_Code, type:smallint, comment:null), FieldSchema(name:Type, type:string, comment:null)], location:null, inputFormat:org.apache.hadoop.hive.ql.io.orc.OrcInputFormat, outputFormat:org.apache.hadoop.hive.ql.io.orc.OrcOutputFormat, compressed:false, numBuckets:-1, serdeInfo:SerDeInfo(name:null, serializationLib:org.apache.hadoop.hive.ql.io.orc.OrcSerde, parameters:{path=file:/C:/temp/casualty_severity_code, serialization.format=1}), bucketCols:[], sortCols:[], parameters:{}, skewedInfo:SkewedInfo(skewedColNames:[], skewedColValues:[], skewedColValueLocationMaps:{})), partitionKeys:[FieldSchema(name:IngestYear, type:string, comment:null), FieldSchema(name:IngestMonth, type:string, comment:null), FieldSchema(name:IngestDay, type:string, comment:null)], parameters:{spark.sql.sources.schema.numPartCols=3, spark.sql.sources.schema.part.0={"type":"struct","fields":[{"name":"Type_Code","type":"short","nullable":true,"metadata":{}},{"name":"Type","type":"string","nullable":true,"metadata":{}},{"name":"IngestYear","type":"string","nullable":true,"metadata":{}},{"name":"IngestMonth","type":"string","nullable":true,"metadata":{}},{"name":"IngestDay","type":"string","nullable":true,"metadata":{}}]}, spark.sql.sources.schema.partCol.0=IngestYear, spark.sql.sources.schema.partCol.2=IngestDay, spark.sql.sources.schema.partCol.1=IngestMonth, spark.sql.sources.schema.numParts=1, spark.sql.sources.provider=orc, spark.sql.create.version=2.3.0}, viewOriginalText:null, viewExpandedText:null, tableType:MANAGED_TABLE, privileges:PrincipalPrivilegeSet(userPrivileges:{}, groupPrivileges:null, rolePrivileges:null))	
2019-10-02 18:51:46 INFO  HiveMetaStore:746 - 0: get_database: default
2019-10-02 18:51:46 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_database: default	
2019-10-02 18:51:46 INFO  HiveMetaStore:746 - 0: get_table : db=default tbl=casualty_severity_code
2019-10-02 18:51:46 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_table : db=default tbl=casualty_severity_code	
2019-10-02 18:51:46 INFO  HiveMetaStore:746 - 0: get_table : db=default tbl=casualty_severity_code
2019-10-02 18:51:46 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_table : db=default tbl=casualty_severity_code	
2019-10-02 18:51:46 INFO  AlterTableRecoverPartitionsCommand:54 - Recover all the partitions in file:/C:/temp/casualty_severity_code
2019-10-02 18:51:46 INFO  AlterTableRecoverPartitionsCommand:54 - Found 1 partitions in file:/C:/temp/casualty_severity_code
2019-10-02 18:51:46 INFO  AlterTableRecoverPartitionsCommand:54 - Finished to gather the fast stats for all 1 partitions.
2019-10-02 18:51:46 INFO  HiveMetaStore:746 - 0: get_database: default
2019-10-02 18:51:46 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_database: default	
2019-10-02 18:51:46 INFO  HiveMetaStore:746 - 0: get_table : db=default tbl=casualty_severity_code
2019-10-02 18:51:46 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_table : db=default tbl=casualty_severity_code	
2019-10-02 18:51:46 INFO  HiveMetaStore:746 - 0: get_database: default
2019-10-02 18:51:46 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_database: default	
2019-10-02 18:51:46 INFO  HiveMetaStore:746 - 0: get_table : db=default tbl=casualty_severity_code
2019-10-02 18:51:46 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_table : db=default tbl=casualty_severity_code	
2019-10-02 18:51:46 INFO  HiveMetaStore:746 - 0: get_table : db=default tbl=casualty_severity_code
2019-10-02 18:51:46 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_table : db=default tbl=casualty_severity_code	
2019-10-02 18:51:46 INFO  HiveMetaStore:746 - 0: get_table : db=default tbl=casualty_severity_code
2019-10-02 18:51:46 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_table : db=default tbl=casualty_severity_code	
2019-10-02 18:51:46 INFO  HiveMetaStore:746 - 0: get_table : db=default tbl=casualty_severity_code
2019-10-02 18:51:46 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_table : db=default tbl=casualty_severity_code	
2019-10-02 18:51:46 INFO  HiveMetaStore:746 - 0: get_table : db=default tbl=casualty_severity_code
2019-10-02 18:51:46 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=get_table : db=default tbl=casualty_severity_code	
2019-10-02 18:51:46 INFO  HiveMetaStore:746 - 0: add_partitions
2019-10-02 18:51:46 INFO  audit:371 - ugi=user	ip=unknown-ip-addr	cmd=add_partitions	
